chr	pos	gene_name	ensg_ids
2	104395002	"AHCYP3"	"ENSG00000233955.1"
2	104406471	"AC068535.1"	"ENSG00000227157.2"
2	104412146	"LINC01831"	"ENSG00000225765.2"
2	104423039	"AC068535.2"	"ENSG00000287793.1"
2	104430130	"LINC01102"	"ENSG00000235597.2"
2	104488458	"LINC01103"	"ENSG00000234781.2"
2	104580821	"AC013402.2"	"ENSG00000231626.1"
2	104583138	"AC013402.3"	"ENSG00000236109.2"
2	104656135	"AC068057.4"	"ENSG00000288565.1"
2	104659337	"AC013402.1"	"ENSG00000230690.2"
2	104678223	"RPL23AP27"	"ENSG00000225669.1"
2	104702650	"AC068057.2"	"ENSG00000228528.2"
2	104706612	"AC068057.3"	"ENSG00000279904.1"
2	104733234	"AC068057.1"	"ENSG00000207249.1"
2	104746638	"LINC01114"	"ENSG00000234177.5"
2	104771282	"HMGB3P11"	"ENSG00000213301.2"
2	104794848	"PANTR1"	"ENSG00000233639.7"
2	104853285	"AC018730.1"	"ENSG00000269707.2"
2	104853287	"POU3F3"	"ENSG00000198914.5"
2	104865407	"LINC01159"	"ENSG00000229743.4"
2	104928803	"AC010884.1"	"ENSG00000287135.1"
2	104936241	"MRPS9-AS2"	"ENSG00000224509.2"
2	105038069	"MRPS9"	"ENSG00000135972.9"
2	105092368	"MRPS9-AS1"	"ENSG00000231851.6"
2	105144113	"LINC01918"	"ENSG00000226508.1"
2	105241743	"GPR45"	"ENSG00000135973.3"
2	105249404	"AC012360.2"	"ENSG00000272861.1"
2	105264391	"TGFBRAP1"	"ENSG00000135966.13"
2	105324210	"AC012360.1"	"ENSG00000235319.1"
2	105334027	"AC012360.3"	"ENSG00000272994.1"
2	105337532	"C2orf49"	"ENSG00000135974.10"
2	105357712	"FHL2"	"ENSG00000115641.19"
2	105363038	"AC108058.1"	"ENSG00000238273.3"
2	105600703	"AC018802.1"	"ENSG00000287036.1"
2	105601146	"AC018802.2"	"ENSG00000287308.1"
2	105744912	"NCK2"	"ENSG00000071051.14"
2	105846534	"AC010978.1"	"ENSG00000235522.6"
2	105874509	"AC009505.1"	"ENSG00000234162.3"
2	106063246	"ECRG4"	"ENSG00000119147.10"
2	106093303	"UXS1"	"ENSG00000115652.14"
2	106179542	"AC018878.1"	"ENSG00000233339.1"
2	106207394	"AC092106.2"	"ENSG00000273595.1"
2	106247369	"RPL22P10"	"ENSG00000213295.3"
2	106253231	"AC092106.1"	"ENSG00000224061.1"
2	106288803	"AC114755.3"	"ENSG00000230353.5"
2	106304755	"AC114755.4"	"ENSG00000233939.1"
2	106344566	"AC114755.1"	"ENSG00000227513.1"
2	106368209	"AC114755.2"	"ENSG00000229682.1"
2	106369724	"AC114755.5"	"ENSG00000235486.1"
2	106382171	"PLGLA"	"ENSG00000240935.6"
2	106391290	"RGPD3"	"ENSG00000153165.18"
2	106470799	"AC097527.1"	"ENSG00000237666.2"
2	106487364	"CD8B2"	"ENSG00000254126.8"
2	106521563	"AC108868.2"	"ENSG00000232001.2"
2	106521903	"AC108868.1"	"ENSG00000231505.1"
2	106697331	"EEF1A1P12"	"ENSG00000214199.3"
2	106801600	"ST6GAL2"	"ENSG00000144057.15"
2	106822923	"ST6GAL2-IT1"	"ENSG00000238250.1"
2	106834464	"AC016994.1"	"ENSG00000227294.1"
2	106933739	"AC005040.2"	"ENSG00000286218.2"
2	106940880	"PPP1R2P5"	"ENSG00000229360.1"
2	106963193	"AC005040.1"	"ENSG00000226905.1"
2	107254691	"LINC01789"	"ENSG00000229457.1"
2	107362282	"AC096669.1"	"ENSG00000225588.2"
2	107382715	"LINC01885"	"ENSG00000237880.2"
2	107529292	"LINC01886"	"ENSG00000224568.2"
2	107698737	"AC064869.1"	"ENSG00000286769.1"
2	107754112	"GACAT1"	"ENSG00000232991.5"
2	107823063	"RGPD4-AS1"	"ENSG00000230651.8"
2	107826937	"RGPD4"	"ENSG00000196862.9"
2	107902997	"AC009963.2"	"ENSG00000233494.1"
2	107903964	"AC009963.1"	"ENSG00000227270.1"
2	107914948	"RPL22P8"	"ENSG00000237745.1"
2	107920763	"AC009963.3"	"ENSG00000235325.1"
2	107986523	"SLC5A7"	"ENSG00000115665.9"
2	108049200	"LINC01593"	"ENSG00000231221.1"
2	108099110	"ACTP1"	"ENSG00000229890.1"
2	108167125	"LINC01594"	"ENSG00000225328.2"
2	108226015	"SETD6P1"	"ENSG00000236877.2"
2	108247195	"SULT1C3"	"ENSG00000196228.3"
2	108276812	"WASF1P1"	"ENSG00000227597.1"
2	108288639	"SULT1C2"	"ENSG00000198203.10"
2	108317725	"SULT1C2P2"	"ENSG00000261209.1"
2	108322238	"SULT1C2P1"	"ENSG00000237223.6"
2	108367116	"GMCL1P2"	"ENSG00000271070.1"
2	108377911	"SULT1C4"	"ENSG00000198075.10"
2	108423612	"SMIM12P1"	"ENSG00000271284.1"
2	108449191	"GCC2"	"ENSG00000135968.21"
2	108507515	"GCC2-AS1"	"ENSG00000214184.3"
2	108534355	"LIMS1"	"ENSG00000169756.16"
2	108676795	"LIMS1-AS1"	"ENSG00000228763.1"
2	108694750	"AC010095.1"	"ENSG00000233648.1"
2	108712262	"RPL10P5"	"ENSG00000235644.1"
2	108719482	"RANBP2"	"ENSG00000153201.16"
2	108786757	"CCDC138"	"ENSG00000163006.12"
2	108878308	"AC073415.1"	"ENSG00000227470.1"
2	108894471	"EDAR"	"ENSG00000135960.10"
2	109124357	"AC133109.1"	"ENSG00000277628.1"
2	109127327	"SH3RF3-AS1"	"ENSG00000259863.1"
2	109129205	"SH3RF3"	"ENSG00000172985.11"
2	109141490	"MIR4265"	"ENSG00000264934.1"
2	109251422	"SNRPGP9"	"ENSG00000228551.1"
2	109313571	"MIR4266"	"ENSG00000265965.1"
2	109542799	"SEPTIN10"	"ENSG00000186522.15"
2	109552536	"AC011753.4"	"ENSG00000237916.1"
2	109594693	"AC011753.2"	"ENSG00000230696.1"
2	109614364	"SOWAHC"	"ENSG00000198142.5"
2	109665209	"AC011753.1"	"ENSG00000230603.1"
2	109667128	"BMS1P19"	"ENSG00000231099.1"
2	109732731	"AC011753.3"	"ENSG00000233307.1"
2	109737139	"RPL22P11"	"ENSG00000233707.3"
2	109758799	"AC074387.1"	"ENSG00000282033.1"
2	109792758	"RGPD5"	"ENSG00000015568.13"
2	109898428	"LIMS3"	"ENSG00000256977.12"
2	109898432	"AC013271.1"	"ENSG00000284337.1"
2	109933161	"AC013268.1"	"ENSG00000186148.13"
2	109937438	"AC013268.5"	"ENSG00000283684.1"
2	109984058	"GPAA1P1"	"ENSG00000240069.1"
2	109986939	"ZBTB45P1"	"ENSG00000225108.1"
2	109987063	"LINC01123"	"ENSG00000204588.5"
2	110007675	"AC013268.3"	"ENSG00000235721.1"
2	110012265	"AC013268.2"	"ENSG00000229730.2"
2	110022447	"AC013268.4"	"ENSG00000283283.2"
2	110069961	"MIR4267"	"ENSG00000265682.1"
2	110083870	"MALL"	"ENSG00000144063.4"
2	110086433	"MIR4436B1"	"ENSG00000264979.1"
2	110122311	"NPHP1"	"ENSG00000144061.12"
2	110184054	"AC140479.3"	"ENSG00000233370.1"
2	110211529	"MTLN"	"ENSG00000175701.10"
2	110231106	"AC140479.4"	"ENSG00000261760.8"
2	110245591	"AC140479.5"	"ENSG00000282304.1"
2	110279606	"AC140479.6"	"ENSG00000282785.1"
2	110284853	"MIR4436B2"	"ENSG00000263881.1"
2	110321402	"AC140479.7"	"ENSG00000283167.2"
2	110358790	"AC140479.1"	"ENSG00000226991.2"
2	110360608	"AC140479.2"	"ENSG00000230650.1"
2	110375138	"LINC01106"	"ENSG00000175772.11"
2	110383112	"ZBTB45P2"	"ENSG00000226065.1"
2	110386377	"GPAA1P2"	"ENSG00000230596.3"
2	110386411	"AC112229.4"	"ENSG00000273471.1"
2	110397406	"AC112229.1"	"ENSG00000184115.17"
2	110402934	"AC112229.3"	"ENSG00000257207.5"
2	110446640	"LIMS4"	"ENSG00000256671.6"
2	110449242	"AC112229.2"	"ENSG00000227574.2"
2	110500100	"AC108938.1"	"ENSG00000231583.1"
2	110513812	"RGPD6"	"ENSG00000183054.11"
2	110610916	"AC226101.1"	"ENSG00000231536.1"
2	110633947	"RPL22P12"	"ENSG00000216867.2"
2	110637528	"BUB1"	"ENSG00000169679.15"
2	110709575	"AC114776.1"	"ENSG00000235881.2"
2	110732573	"ACOXL"	"ENSG00000153093.18"
2	110967834	"RPL5P9"	"ENSG00000236330.1"
2	111006015	"MIR4435-2HG"	"ENSG00000172965.17"
2	111098345	"ACOXL-AS1"	"ENSG00000204581.3"
2	111119378	"BCL2L11"	"ENSG00000153094.23"
2	111195963	"AC108463.2"	"ENSG00000230499.1"
2	111203964	"AC108463.1"	"ENSG00000227992.1"
2	111210995	"AC108463.3"	"ENSG00000271590.1"
2	111265283	"AC068491.2"	"ENSG00000229118.1"
2	111266868	"AC068491.3"	"ENSG00000270190.1"
2	111295629	"RPS14P4"	"ENSG00000226928.1"
2	111321013	"MIR4435-2"	"ENSG00000266139.2"
2	111383752	"AC068491.1"	"ENSG00000223973.2"
2	111429324	"AC017002.4"	"ENSG00000285016.1"
2	111468810	"AC017002.3"	"ENSG00000280878.1"
2	111491272	"SOCAR"	"ENSG00000240350.3"
2	111558413	"AC017002.2"	"ENSG00000271635.1"
2	111607841	"AC017002.1"	"ENSG00000225744.1"
2	111611639	"ANAPC1"	"ENSG00000153107.13"
2	111675026	"AC093166.4"	"ENSG00000237583.1"
2	111717508	"AC093166.1"	"ENSG00000227842.1"
2	111742586	"AC093166.2"	"ENSG00000228615.1"
2	111771061	"MIR4771-2"	"ENSG00000266063.1"
2	111865798	"AC093166.3"	"ENSG00000230958.1"
2	111887914	"EEF1E1P1"	"ENSG00000236307.2"
2	111898607	"MERTK"	"ENSG00000153208.17"
2	111930175	"RN7SL297P"	"ENSG00000240183.3"
2	111940302	"AC104651.1"	"ENSG00000225496.1"
2	111952144	"AC104651.2"	"ENSG00000232277.1"
2	112039378	"AC093675.1"	"ENSG00000286904.1"
2	112055269	"TMEM87B"	"ENSG00000153214.11"
2	112061084	"AC093675.2"	"ENSG00000287141.1"
2	112138385	"FBLN7"	"ENSG00000144152.13"
2	112188364	"AC092645.1"	"ENSG00000278962.1"
2	112211529	"ZC3H8"	"ENSG00000144161.13"
2	112239621	"AC092645.2"	"ENSG00000286545.1"
2	112275597	"ZC3H6"	"ENSG00000188177.14"
2	112286057	"NDUFB4P6"	"ENSG00000235258.1"
2	112346011	"AC115115.1"	"ENSG00000236555.1"
2	112368369	"RGPD8"	"ENSG00000169629.12"
2	112439312	"VINAC1P"	"ENSG00000283698.1"
2	112482156	"TTL"	"ENSG00000114999.8"
2	112541915	"POLR1B"	"ENSG00000125630.16"
2	112579484	"AC012442.1"	"ENSG00000207383.1"
2	112584240	"CHCHD5"	"ENSG00000125611.15"
2	112589040	"AC012442.3"	"ENSG00000243389.1"
2	112590796	"AC012442.2"	"ENSG00000228251.1"
2	112621809	"AC079922.1"	"ENSG00000231747.1"
2	112641832	"AC079922.2"	"ENSG00000237753.2"
2	112645939	"SLC20A1"	"ENSG00000144136.11"
2	112721486	"NT5DC4"	"ENSG00000144130.11"
2	112736349	"CKAP2L"	"ENSG00000169607.13"
2	112773925	"IL1A"	"ENSG00000115008.6"
2	112817076	"AC079753.2"	"ENSG00000287937.1"
2	112829751	"IL1B"	"ENSG00000125538.12"
2	112840328	"AC079753.1"	"ENSG00000280228.1"
2	112853328	"XIAPP3"	"ENSG00000180152.3"
2	112912971	"IL37"	"ENSG00000125571.9"
2	112932625	"CDK8P2"	"ENSG00000227368.1"
2	112973203	"IL36G"	"ENSG00000136688.11"
2	112981166	"HMGN2P23"	"ENSG00000236124.1"
2	112995517	"AC016724.1"	"ENSG00000232090.2"
2	113005459	"IL36A"	"ENSG00000136694.9"
2	113022089	"IL36B"	"ENSG00000136696.11"
2	113058638	"IL36RN"	"ENSG00000136695.15"
2	113067970	"IL1F10"	"ENSG00000136697.13"
2	113086805	"RNU6-1180P"	"ENSG00000201805.1"
2	113107214	"IL1RN"	"ENSG00000136689.18"
2	113157325	"PSD4"	"ENSG00000125637.16"
2	113171535	"AC016683.1"	"ENSG00000234174.1"
2	113211421	"PAX8-AS1"	"ENSG00000189223.15"
2	113215997	"PAX8"	"ENSG00000125618.17"
2	113325372	"AC016745.1"	"ENSG00000234997.2"
2	113406396	"IGKV1OR2-108"	"ENSG00000231292.6"
2	113432600	"AC016745.2"	"ENSG00000272563.1"
2	113437691	"CBWD2"	"ENSG00000136682.15"
2	113498665	"FOXD4L1"	"ENSG00000184492.6"
2	113512222	"LINC01961"	"ENSG00000234148.3"
2	113526836	"PGM5P4-AS1"	"ENSG00000231943.9"
2	113541937	"PGM5P4"	"ENSG00000225398.3"
2	113577382	"FAM138B"	"ENSG00000226516.7"
2	113582354	"AL078621.4"	"ENSG00000287165.1"
2	113582959	"MIR1302-3"	"ENSG00000221055.1"
2	113588550	"WASH2P"	"ENSG00000146556.14"
2	113599036	"DDX11L2"	"ENSG00000236397.3"
2	113605867	"AL078621.3"	"ENSG00000279267.1"
2	113610502	"RPL23AP7"	"ENSG00000240356.6"
2	113627229	"RABL2A"	"ENSG00000144134.18"
2	113657908	"AL078621.1"	"ENSG00000144158.4"
2	113667478	"AL078621.2"	"ENSG00000175509.8"
2	113669166	"AC017074.2"	"ENSG00000233479.1"
2	113677702	"AC017074.1"	"ENSG00000227359.1"
2	113681111	"RNU6-744P"	"ENSG00000202427.1"
2	113705011	"SLC35F5"	"ENSG00000115084.14"
2	113721290	"MIR4782"	"ENSG00000265429.3"
2	113829390	"AC104653.2"	"ENSG00000244063.1"
2	113831049	"AC104653.1"	"ENSG00000228857.2"
2	113888203	"AC110769.2"	"ENSG00000270019.1"
2	113890063	"ACTR3"	"ENSG00000115091.12"
2	113904086	"AC110769.3"	"ENSG00000279957.1"
2	113970719	"LINC01191"	"ENSG00000234199.3"
2	113979909	"AC110769.1"	"ENSG00000243179.1"
2	114005440	"AC010982.1"	"ENSG00000212182.2"
2	114114679	"AC010982.3"	"ENSG00000286513.1"
2	114122274	"AC010982.2"	"ENSG00000235242.1"
2	114260050	"SEPHS1P7"	"ENSG00000231926.1"
2	114420125	"RNU2-41P"	"ENSG00000222923.1"
2	114442299	"DPP10"	"ENSG00000175497.17"
2	114828432	"DPP10-AS3"	"ENSG00000231538.1"
2	114833830	"DPP10-AS2"	"ENSG00000235717.1"
2	115079354	"AC093610.1"	"ENSG00000286776.1"
2	115126622	"DPP10-AS1"	"ENSG00000235026.6"
2	115468056	"RPSAP23"	"ENSG00000230391.1"
2	115835129	"AC016721.1"	"ENSG00000287451.1"
2	116687218	"AC104408.1"	"ENSG00000271667.1"
2	116726453	"AC062016.1"	"ENSG00000224869.1"
2	116751158	"MTCYBP39"	"ENSG00000226341.1"
2	116818086	"AC062016.2"	"ENSG00000235871.1"
2	117023918	"MTND1P28"	"ENSG00000230158.1"
2	117025077	"MTND2P21"	"ENSG00000230950.1"
2	117026537	"MTCO1P43"	"ENSG00000228898.1"
2	117139715	"RNU7-190P"	"ENSG00000239185.1"
2	117180892	"AC092170.1"	"ENSG00000227291.1"
2	117536387	"AC064856.1"	"ENSG00000286370.1"
2	117754139	"AC009312.1"	"ENSG00000238207.2"
2	117814691	"DDX18"	"ENSG00000088205.13"
2	117833937	"AC009404.1"	"ENSG00000236255.2"
2	117859427	"HTR5BP"	"ENSG00000125631.7"
2	117915478	"CCDC93"	"ENSG00000125633.11"
2	117934025	"AC009303.1"	"ENSG00000224967.1"
2	117995397	"AC009303.2"	"ENSG00000235066.7"
2	117998745	"AC009303.3"	"ENSG00000272895.1"
2	118014174	"AC009303.4"	"ENSG00000279227.1"
2	118016385	"RN7SL111P"	"ENSG00000243510.3"
2	118088452	"INSIG2"	"ENSG00000125629.15"
2	118132128	"THORLNC"	"ENSG00000226856.7"
2	118766965	"LINC01956"	"ENSG00000258910.3"
2	118842171	"EN1"	"ENSG00000163064.7"
2	118942166	"MARCO"	"ENSG00000019169.10"
2	118949306	"AC013457.1"	"ENSG00000259094.1"
2	119156243	"C1QL2"	"ENSG00000144119.4"
2	119169822	"RN7SL468P"	"ENSG00000264833.1"
2	119223831	"STEAP3"	"ENSG00000115107.20"
2	119244422	"STEAP3-AS1"	"ENSG00000229867.2"
2	119302225	"C2orf76"	"ENSG00000186132.15"
2	119366921	"DBI"	"ENSG00000155368.16"
2	119429901	"TMEM37"	"ENSG00000171227.7"
2	119439843	"SCTR"	"ENSG00000080293.9"
2	119476428	"AC013275.1"	"ENSG00000231013.2"
2	119544432	"CFAP221"	"ENSG00000163075.13"
2	119679167	"TMEM177"	"ENSG00000144120.13"
2	119698623	"AC069154.1"	"ENSG00000229326.3"
2	119759922	"PTPN4"	"ENSG00000088179.9"
2	119993199	"AC016691.1"	"ENSG00000233741.1"
2	120013077	"EPB41L5"	"ENSG00000115109.14"
2	120174885	"AC012363.2"	"ENSG00000224789.1"
2	120192245	"AC012363.1"	"ENSG00000202046.1"
2	120211054	"MTATP6P26"	"ENSG00000236878.1"
2	120211727	"MTCO3P43"	"ENSG00000227788.1"
2	120212935	"MTND3P10"	"ENSG00000233286.1"
2	120213344	"MTND4LP14"	"ENSG00000243104.1"
2	120213631	"MTND4P26"	"ENSG00000234065.2"
2	120215181	"MTND5P28"	"ENSG00000223549.1"
2	120217479	"TMEM185B"	"ENSG00000226479.4"
2	120240064	"RALB"	"ENSG00000144118.14"
2	120319007	"AC012363.3"	"ENSG00000235840.1"
2	120346136	"INHBB"	"ENSG00000163083.6"
2	120464335	"LINC01101"	"ENSG00000280409.1"
2	120542905	"AC073257.2"	"ENSG00000237614.3"
2	120552481	"AC073257.1"	"ENSG00000232140.2"
2	120651273	"AC018866.1"	"ENSG00000201006.1"
2	120686635	"AC018866.2"	"ENSG00000229774.1"
2	120735623	"GLI2"	"ENSG00000074047.21"
2	120866378	"AC017033.1"	"ENSG00000271709.1"
2	121040610	"AC016764.1"	"ENSG00000201584.1"
2	121081437	"AC067960.1"	"ENSG00000234455.1"
2	121178327	"AC079988.1"	"ENSG00000236145.1"
2	121216587	"TFCP2L1"	"ENSG00000115112.8"
2	121309995	"AC013399.1"	"ENSG00000232723.1"
2	121337776	"CLASP1"	"ENSG00000074054.18"
2	121530422	"AC012447.1"	"ENSG00000265451.1"
2	121530881	"RNU4ATAC"	"ENSG00000264229.1"
2	121603073	"AC079449.1"	"ENSG00000222467.1"
2	121649320	"NIFK-AS1"	"ENSG00000236859.7"
2	121658475	"RPL12P15"	"ENSG00000230993.1"
2	121688203	"AC018737.2"	"ENSG00000279721.1"
2	121708512	"NPM1P32"	"ENSG00000213239.3"
2	121726945	"NIFK"	"ENSG00000155438.12"
2	121737103	"TSN"	"ENSG00000211460.12"
2	121743479	"AC018737.1"	"ENSG00000270798.1"
2	121779133	"LINC01823"	"ENSG00000224655.7"
2	121902501	"AC011246.1"	"ENSG00000286481.1"
2	122503366	"AC073632.1"	"ENSG00000287871.1"
2	123065321	"AC062020.1"	"ENSG00000237856.1"
2	123066151	"LINC01826"	"ENSG00000232740.1"
2	123421486	"AC073409.2"	"ENSG00000287854.1"
2	123443266	"AC073409.1"	"ENSG00000226708.1"
2	123695302	"AC092646.2"	"ENSG00000235640.1"
2	123762171	"AC092646.1"	"ENSG00000227738.1"
2	123850522	"AC064859.1"	"ENSG00000279874.1"
2	123869256	"RN7SKP102"	"ENSG00000223118.1"
2	124011984	"AC079154.1"	"ENSG00000228400.2"
2	124025287	"CNTNAP5"	"ENSG00000155052.14"
2	124680722	"MTND5P22"	"ENSG00000238046.1"
2	124695242	"AC019159.2"	"ENSG00000286384.1"
2	124778454	"AC019159.1"	"ENSG00000270815.1"
2	124932915	"RNA5SP102"	"ENSG00000252674.1"
2	124989219	"RNU6-259P"	"ENSG00000206726.1"
2	125665331	"AC097499.2"	"ENSG00000286206.1"
2	125710969	"LINC01889"	"ENSG00000235491.1"
2	125823108	"AC097499.1"	"ENSG00000224410.1"
2	126109761	"LINC01941"	"ENSG00000226813.3"
2	126154583	"AC142116.2"	"ENSG00000286515.1"
2	126308494	"AC023347.1"	"ENSG00000235774.2"
2	126311466	"AC023347.2"	"ENSG00000236655.1"
2	126557435	"YWHAZP2"	"ENSG00000213236.3"
2	126640708	"AC013474.2"	"ENSG00000288524.1"
2	126656133	"GYPC"	"ENSG00000136732.16"
2	126679622	"AC013474.1"	"ENSG00000235128.1"
2	126702839	"RNU6-675P"	"ENSG00000206963.1"
2	126898864	"TEX51"	"ENSG00000237524.10"
2	127017421	"RNU7-182P"	"ENSG00000238788.1"
2	127024252	"AC012508.2"	"ENSG00000260634.1"
2	127024866	"AC012508.3"	"ENSG00000286971.1"
2	127025211	"AC012508.1"	"ENSG00000260163.1"
2	127048027	"BIN1"	"ENSG00000136717.15"
2	127141976	"AC110926.2"	"ENSG00000286400.1"
2	127170011	"NIFKP9"	"ENSG00000237630.1"
2	127183832	"CYP27C1"	"ENSG00000186684.14"
2	127247258	"AC110926.1"	"ENSG00000226789.1"
2	127257290	"ERCC3"	"ENSG00000163161.14"
2	127294212	"AC068282.1"	"ENSG00000286145.2"
2	127298730	"MAP3K2"	"ENSG00000169967.16"
2	127316873	"RNU6-1147P"	"ENSG00000200250.1"
2	127388184	"MAP3K2-DT"	"ENSG00000236682.2"
2	127406731	"AC068282.2"	"ENSG00000287742.1"
2	127418427	"PROC"	"ENSG00000115718.17"
2	127423537	"MIR4783"	"ENSG00000264075.1"
2	127436207	"IWS1"	"ENSG00000163166.15"
2	127455394	"AC010976.1"	"ENSG00000231731.7"
2	127472234	"RNU4-48P"	"ENSG00000202429.1"
2	127535802	"MYO7B"	"ENSG00000169994.18"
2	127625997	"AC010976.2"	"ENSG00000272789.1"
2	127638381	"LIMS2"	"ENSG00000072163.19"
2	127645864	"GPR17"	"ENSG00000144230.16"
2	127701027	"WDR33"	"ENSG00000136709.12"
2	127701497	"SFT2D3"	"ENSG00000173349.6"
2	127798903	"RNY4P7"	"ENSG00000201470.1"
2	127829747	"AC006011.1"	"ENSG00000200390.1"
2	127840606	"AC006011.3"	"ENSG00000274010.1"
2	127843553	"POLR2D"	"ENSG00000144231.11"
2	127845236	"RNU6-395P"	"ENSG00000202532.1"
2	127846736	"AC006011.2"	"ENSG00000244563.1"
2	127856890	"AC012306.3"	"ENSG00000273950.1"
2	127861630	"AMMECR1L"	"ENSG00000144233.9"
2	127886556	"AC012306.2"	"ENSG00000272667.1"
2	127888829	"AC012306.4"	"ENSG00000286873.1"
2	127931327	"AC012306.1"	"ENSG00000204399.3"
2	127941217	"SAP130"	"ENSG00000136715.18"
2	128067194	"AC108059.4"	"ENSG00000234044.1"
2	128067800	"AC108059.1"	"ENSG00000200432.1"
2	128091200	"UGGT1"	"ENSG00000136731.13"
2	128139792	"AC108059.2"	"ENSG00000229173.1"
2	128151154	"AC108059.3"	"ENSG00000232101.1"
2	128199901	"DYNLT3P2"	"ENSG00000229758.2"
2	128203361	"AC017079.1"	"ENSG00000185631.7"
2	128217588	"AC017079.2"	"ENSG00000238180.1"
2	128236716	"HS6ST1"	"ENSG00000136720.7"
2	128350829	"AC013277.1"	"ENSG00000252742.1"
2	128445081	"RNA5SP103"	"ENSG00000238379.1"
2	128518788	"ISCA1P6"	"ENSG00000227653.1"
2	128580491	"AC012451.1"	"ENSG00000237532.1"
2	129063846	"AC068483.1"	"ENSG00000238277.1"
2	129242173	"LINC01854"	"ENSG00000204460.3"
2	129496297	"PPIAP65"	"ENSG00000233428.1"
2	129825126	"LINC02572"	"ENSG00000229536.3"
2	129877896	"AC079776.5"	"ENSG00000286957.1"
2	129922863	"PLAC9P1"	"ENSG00000214100.8"
2	129923177	"LINC01856"	"ENSG00000237574.1"
2	129939848	"RPL22P7"	"ENSG00000234559.1"
2	129966592	"RAB6C-AS1"	"ENSG00000225449.3"
2	129979666	"RAB6C"	"ENSG00000222014.6"
2	129988158	"AC079776.3"	"ENSG00000284619.1"
2	129990456	"AC079776.4"	"ENSG00000286026.1"
2	129992602	"AC079776.2"	"ENSG00000250207.1"
2	129992889	"AC079776.1"	"ENSG00000217289.3"
2	130006200	"ARHGAP42P2"	"ENSG00000231147.2"
2	130012065	"FAR2P1"	"ENSG00000180178.11"
2	130026845	"AC018865.3"	"ENSG00000286058.1"
2	130036958	"KLF2P1"	"ENSG00000231240.1"
2	130048426	"CYP4F27P"	"ENSG00000248313.1"
2	130073535	"POTEF"	"ENSG00000196604.13"
2	130082092	"AC018865.2"	"ENSG00000228471.1"
2	130107684	"AC018865.1"	"ENSG00000224087.1"
2	130109204	"RNU6-1049P"	"ENSG00000252223.1"
2	130129621	"MED15P9"	"ENSG00000223760.4"
2	130139287	"CCDC74B"	"ENSG00000152076.18"
2	130151392	"SMPD4"	"ENSG00000136699.19"
2	130181737	"MZT2B"	"ENSG00000152082.14"
2	130191745	"TUBA3E"	"ENSG00000152086.9"
2	130202312	"AC018804.1"	"ENSG00000227632.2"
2	130212870	"RHOQP3"	"ENSG00000230756.1"
2	130229379	"NOC2LP1"	"ENSG00000213225.7"
2	130245971	"AC134915.1"	"ENSG00000234398.1"
2	130251568	"MED15P5"	"ENSG00000236595.1"
2	130270440	"MTND1P29"	"ENSG00000237722.2"
2	130272479	"MTND2P22"	"ENSG00000231954.1"
2	130273908	"MTCO1P7"	"ENSG00000236211.1"
2	130275592	"MTCO2P7"	"ENSG00000230496.1"
2	130276507	"MTATP6P7"	"ENSG00000232990.2"
2	130277184	"MTCO3P7"	"ENSG00000249997.1"
2	130278036	"AC068137.3"	"ENSG00000283940.1"
2	130278444	"AC068137.4"	"ENSG00000284171.1"
2	130278757	"MTND4P27"	"ENSG00000230548.1"
2	130280299	"MTND5P29"	"ENSG00000234934.1"
2	130282085	"MTND6P8"	"ENSG00000248136.1"
2	130282679	"MTCYBP8"	"ENSG00000233550.1"
2	130293822	"AC068137.1"	"ENSG00000226915.1"
2	130313934	"AC068137.2"	"ENSG00000271435.1"
2	130330142	"AC132479.1"	"ENSG00000224352.1"
2	130337933	"CCDC115"	"ENSG00000136710.10"
2	130342877	"IMP4"	"ENSG00000136718.10"
2	130356045	"PTPN18"	"ENSG00000072135.13"
2	130416755	"FAR2P2"	"ENSG00000178162.8"
2	130427731	"KLF2P2"	"ENSG00000230646.1"
2	130429827	"CYP4F62P"	"ENSG00000239402.3"
2	130459455	"POTEI"	"ENSG00000196834.12"
2	130497743	"RNU6-473P"	"ENSG00000251973.1"
2	130515997	"AC013269.2"	"ENSG00000225819.1"
2	130517049	"AC013269.3"	"ENSG00000274711.1"
2	130521197	"CFC1B"	"ENSG00000152093.8"
2	130530275	"AC013269.1"	"ENSG00000225341.1"
2	130539095	"PRSS40B"	"ENSG00000184761.8"
2	130570829	"PRSS40A"	"ENSG00000183292.13"
2	130583549	"AC140481.2"	"ENSG00000232408.1"
2	130592165	"CFC1"	"ENSG00000136698.9"
2	130603461	"AC140481.3"	"ENSG00000277668.1"
2	130611481	"POTEJ"	"ENSG00000222038.3"
2	130622838	"RNU6-848P"	"ENSG00000251757.1"
2	130680050	"CYP4F30P"	"ENSG00000214081.8"
2	130681228	"AC140481.4"	"ENSG00000282944.1"
2	130690133	"FAR2P3"	"ENSG00000240253.6"
2	130692243	"KLF2P3"	"ENSG00000223349.1"
2	130729070	"GPR148"	"ENSG00000173302.5"
2	130742959	"AC140481.1"	"ENSG00000229797.2"
2	130755435	"AMER3"	"ENSG00000178171.10"
2	130776646	"CYCSP8"	"ENSG00000232503.1"
2	130830978	"AC133785.1"	"ENSG00000233221.7"
2	130836916	"ARHGEF4"	"ENSG00000136002.19"
2	130929762	"AC112786.1"	"ENSG00000281159.1"
